Notes	County	County Code	Year	Year Code	ICD-10 113 Cause List	ICD-10 113 Cause List Code	Deaths	Population	Crude Rate
	Weld County, CO	8123.0	2015.0	2015.0	#Pneumonitis due to solids and liquids (J69)	GR113-088	13	285174	Unreliable
	Weld County, CO	8123.0	2015.0	2015.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	24	285174	8.42
	Weld County, CO	8123.0	2016.0	2016.0	#Influenza and pneumonia (J09-J18)	GR113-076	22	294932	7.46
	Weld County, CO	8123.0	2016.0	2016.0	Pneumonia (J12-J18)	GR113-078	19	294932	Unreliable
	Weld County, CO	8123.0	2016.0	2016.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	126	294932	42.72
	Weld County, CO	8123.0	2016.0	2016.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	117	294932	39.67
	Weld County, CO	8123.0	2016.0	2016.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	28	294932	9.49
	Weld County, CO	8123.0	2017.0	2017.0	#Influenza and pneumonia (J09-J18)	GR113-076	22	304633	7.22
	Weld County, CO	8123.0	2017.0	2017.0	Pneumonia (J12-J18)	GR113-078	16	304633	Unreliable
	Weld County, CO	8123.0	2017.0	2017.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	115	304633	37.75
	Weld County, CO	8123.0	2017.0	2017.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	109	304633	35.78
	Weld County, CO	8123.0	2017.0	2017.0	#Pneumonitis due to solids and liquids (J69)	GR113-088	12	304633	Unreliable
	Weld County, CO	8123.0	2017.0	2017.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	23	304633	7.55
	Weld County, CO	8123.0	2018.0	2018.0	#Influenza and pneumonia (J09-J18)	GR113-076	29	314305	9.23
	Weld County, CO	8123.0	2018.0	2018.0	Pneumonia (J12-J18)	GR113-078	23	314305	7.32
	Weld County, CO	8123.0	2018.0	2018.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	145	314305	46.13
	Weld County, CO	8123.0	2018.0	2018.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	135	314305	42.95
	Weld County, CO	8123.0	2018.0	2018.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	28	314305	8.91
	Weld County, CO	8123.0	2019.0	2019.0	#Influenza and pneumonia (J09-J18)	GR113-076	22	324492	6.78
	Weld County, CO	8123.0	2019.0	2019.0	Pneumonia (J12-J18)	GR113-078	18	324492	Unreliable
	Weld County, CO	8123.0	2019.0	2019.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	120	324492	36.98
	Weld County, CO	8123.0	2019.0	2019.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	114	324492	35.13
	Weld County, CO	8123.0	2019.0	2019.0	#Pneumonitis due to solids and liquids (J69)	GR113-088	11	324492	Unreliable
	Weld County, CO	8123.0	2019.0	2019.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	26	324492	8.01
	Weld County, CO	8123.0	2020.0	2020.0	#Influenza and pneumonia (J09-J18)	GR113-076	22	333983	6.59
	Weld County, CO	8123.0	2020.0	2020.0	Pneumonia (J12-J18)	GR113-078	17	333983	Unreliable
	Weld County, CO	8123.0	2020.0	2020.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	94	333983	28.15
	Weld County, CO	8123.0	2020.0	2020.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	90	333983	26.95
	Weld County, CO	8123.0	2020.0	2020.0	Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)	GR113-089	20	333983	5.99
	Yuma County, CO	8125.0	1999.0	1999.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	10	9807	Unreliable
	Yuma County, CO	8125.0	1999.0	1999.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	10	9807	Unreliable
	Yuma County, CO	8125.0	2007.0	2007.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	10	9788	Unreliable
	Yuma County, CO	8125.0	2007.0	2007.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	10	9788	Unreliable
	Yuma County, CO	8125.0	2008.0	2008.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	10	9843	Unreliable
	Yuma County, CO	8125.0	2008.0	2008.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	10	9843	Unreliable
	Yuma County, CO	8125.0	2011.0	2011.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	11	10100	Unreliable
	Yuma County, CO	8125.0	2011.0	2011.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	11	10100	Unreliable
	Yuma County, CO	8125.0	2015.0	2015.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	11	10146	Unreliable
	Yuma County, CO	8125.0	2015.0	2015.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	11	10146	Unreliable
	Yuma County, CO	8125.0	2020.0	2020.0	#Chronic lower respiratory diseases (J40-J47)	GR113-082	15	10047	Unreliable
	Yuma County, CO	8125.0	2020.0	2020.0	Other chronic lower respiratory diseases (J44,J47)	GR113-086	13	10047	Unreliable
---							0	0	
Dataset: Underlying Cause of Death, 1999-2020							0	0	
Query Parameters:							0	0	
ICD-10 Codes: J00-J98 (Diseases of the respiratory system)							0	0	
States: Colorado (08)							0	0	
Group By: County; Year; ICD-10 113 Cause List							0	0	
Show Totals: Disabled							0	0	
Show Zero Values: False							0	0	
Show Suppressed: False							0	0	
Calculate Rates Per: 100,000							0	0	
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)							0	0	
---							0	0	
Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information.							0	0	
---							0	0	
Query Date: Nov 28, 2024 1:54:57 PM							0	0	
---							0	0	
Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics							0	0	
System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,							0	0	
1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative							0	0	
Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Nov 28, 2024 1:54:57 PM							0	0	
---							0	0	
Messages:							0	0	
1. Selections made to any variable in [ICD-10 Codes, ICD-10 113 Cause List] cause equivalent selections in the other variables.							0	0	
More Information: http://wonder.cdc.gov/wonder/help/faq.html#related-variables.							0	0	
2. Totals are not available for these results due to suppression constraints. More Information:							0	0	
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.							0	0	
3. Totals and Percent of Total are disabled when data are grouped by 113 or 130 Cause Lists. Check Caveats below for more							0	0	
information.							0	0	
4. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows.							0	0	
5. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows.							0	0	
---							0	0	
Footnotes:							0	0	
1. A '#' symbol preceding the label indicates a rankable cause of death. More information.							0	0	
2. Data are not available for this area for all of the requested years. See Caveats below for more information.							0	0	
3. Data discontinuity due to county line boundary changes in requested years. See Caveats below for more information.							0	0	
---							0	0	
Caveats:							0	0	
1. Totals and Percent of Total are disabled when data are grouped by a 113 or 130 Cause List because both aggregate and detailed							0	0	
values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be							0	0	
misleading.							0	0	
2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:							0	0	
http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision.							0	0	
3. Data for Broomfield, Colorado (FIPS code 08014) are only available for 2003 and later; for computational purposes, counts and							0	0	
population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not							0	0	
include any data for years prior to 2003, only data for 2003 and later. More information:							0	0	
http://wonder.cdc.gov/wonder/help/ucd.html#Broomfield.							0	0	
4. There is a discontinuity in the mortality and population data for Adams, Colorado (FIPS code 08001), Boulder, Colorado (FIPS							0	0	
code 08013), Jefferson, Colorado (FIPS code 08059), and Weld, Colorado (FIPS code 080123) between 2002 and 2003. This							0	0	
discontinuity occurs because territory in each of these four counties has been combined to form a new county, Broomfield,							0	0	
Colorado (FIPS code 08014). Beginning in 2003, deaths and population counts for this territory are reported for Broomfield							0	0	
county and are no longer included with data for Adams, Boulder, Jefferson, and Weld.							0	0	
5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:							0	0	
http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality.							0	0	
6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:							0	0	
http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable.							0	0	
7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020							0	0	
postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the							0	0	
July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for							0	0	
year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS							0	0	
on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the							0	0	
Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race							0	0	
estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The							0	0	
population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal							0	0	
series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident							0	0	
population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are							0	0	
bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,							0	0	
2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012							0	0	
postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July							0	0	
1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010							0	0	
are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident							0	0	
population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population							0	0	
figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1							0	0	
estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population							0	0	
figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which							0	0	
were available at the time of release.							0	0	
8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the							0	0	
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group.							0	0	
9. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99							0	0	
compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences							0	0	
in information available to individual states and probable errors. Caution should be used in interpreting these data. More							0	0	
information can be found at: https://www.cdc.gov/nchs/maternal-mortality/.							0	0	
	Boulder County, CO		1999.0		#Influenza and pneumonia (J09-J18)		39	294496	
	Boulder County, CO		1999.0		Pneumonia (J12-J18)		38	294008	
	Boulder County, CO		1999.0		#Chronic lower respiratory diseases (J40-J47)		103	293133	
	Boulder County, CO		1999.0		Emphysema (J43)		20	284552	
	Boulder County, CO		1999.0		Other chronic lower respiratory diseases (J44,J47)		89	293268	
	Boulder County, CO		1999.0		#Pneumonitis due to solids and liquids (J69)		12	292680	
	Boulder County, CO		1999.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		13	291866	
	Boulder County, CO		2000.0		#Influenza and pneumonia (J09-J18)		42	300515	
	Boulder County, CO		2000.0		Pneumonia (J12-J18)		43	298097	
	Boulder County, CO		2000.0		#Chronic lower respiratory diseases (J40-J47)		103	295693	
	Boulder County, CO		2000.0		Other chronic lower respiratory diseases (J44,J47)		92	298262	
	Boulder County, CO		2000.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		21	297957	
	Boulder County, CO		2001.0		#Influenza and pneumonia (J09-J18)		46	309361	
	Boulder County, CO		2001.0		Pneumonia (J12-J18)		32	310353	
	Boulder County, CO		2001.0		#Chronic lower respiratory diseases (J40-J47)		67	300612	
	Boulder County, CO		2001.0		Other chronic lower respiratory diseases (J44,J47)		59	301115	
	Boulder County, CO		2001.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		21	306796	
	Boulder County, CO		2002.0		#Influenza and pneumonia (J09-J18)		70	310086	
	Boulder County, CO		2002.0		Pneumonia (J12-J18)		59	311609	
	Boulder County, CO		2002.0		#Chronic lower respiratory diseases (J40-J47)		71	309809	
	Boulder County, CO		2002.0		Other chronic lower respiratory diseases (J44,J47)		76	304615	
	Boulder County, CO		2002.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		29	310121	
	Boulder County, CO		2003.0		#Influenza and pneumonia (J09-J18)		49	286107	
	Boulder County, CO		2003.0		Pneumonia (J12-J18)		59	284850	
	Boulder County, CO		2003.0		#Chronic lower respiratory diseases (J40-J47)		98	283062	
	Boulder County, CO		2003.0		Emphysema (J43)		9	286658	
	Boulder County, CO		2003.0		Other chronic lower respiratory diseases (J44,J47)		78	284542	
	Boulder County, CO		2003.0		#Pneumonitis due to solids and liquids (J69)		15	285678	
	Boulder County, CO		2003.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		26	287235	
	Boulder County, CO		2004.0		#Influenza and pneumonia (J09-J18)		42	284567	
	Boulder County, CO		2004.0		Pneumonia (J12-J18)		38	284079	
	Boulder County, CO		2004.0		#Chronic lower respiratory diseases (J40-J47)		81	287440	
	Boulder County, CO		2004.0		Emphysema (J43)		9	287755	
	Boulder County, CO		2004.0		Other chronic lower respiratory diseases (J44,J47)		68	286479	
	Boulder County, CO		2004.0		#Pneumonitis due to solids and liquids (J69)		24	283158	
	Boulder County, CO		2004.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		16	280346	
	Boulder County, CO		2005.0		#Influenza and pneumonia (J09-J18)		50	287679	
	Boulder County, CO		2005.0		Pneumonia (J12-J18)		40	286630	
	Boulder County, CO		2005.0		#Chronic lower respiratory diseases (J40-J47)		83	292699	
	Boulder County, CO		2005.0		Other chronic lower respiratory diseases (J44,J47)		77	286152	
	Boulder County, CO		2005.0		#Pneumonitis due to solids and liquids (J69)		23	287193	
	Boulder County, CO		2005.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		17	283630	
	Boulder County, CO		2006.0		#Influenza and pneumonia (J09-J18)		48	295277	
	Boulder County, CO		2006.0		Pneumonia (J12-J18)		52	294456	
	Boulder County, CO		2006.0		#Chronic lower respiratory diseases (J40-J47)		89	287114	
	Boulder County, CO		2006.0		Other chronic lower respiratory diseases (J44,J47)		82	290086	
	Boulder County, CO		2006.0		#Pneumonitis due to solids and liquids (J69)		28	285117	
	Boulder County, CO		2006.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		30	289478	
	Boulder County, CO		2007.0		#Influenza and pneumonia (J09-J18)		42	290267	
	Boulder County, CO		2007.0		Pneumonia (J12-J18)		36	295542	
	Boulder County, CO		2007.0		#Chronic lower respiratory diseases (J40-J47)		116	289468	
	Boulder County, CO		2007.0		Other chronic lower respiratory diseases (J44,J47)		101	292211	
	Boulder County, CO		2007.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		29	292430	
	Boulder County, CO		2008.0		#Influenza and pneumonia (J09-J18)		34	295961	
	Boulder County, CO		2008.0		Pneumonia (J12-J18)		39	288832	
	Boulder County, CO		2008.0		#Chronic lower respiratory diseases (J40-J47)		94	296004	
	Boulder County, CO		2008.0		Other chronic lower respiratory diseases (J44,J47)		90	302054	
	Boulder County, CO		2008.0		#Pneumonitis due to solids and liquids (J69)		22	295894	
	Boulder County, CO		2008.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		16	304161	
	Boulder County, CO		2009.0		#Influenza and pneumonia (J09-J18)		40	299094	
	Boulder County, CO		2009.0		Pneumonia (J12-J18)		35	299634	
	Boulder County, CO		2009.0		#Chronic lower respiratory diseases (J40-J47)		80	297371	
	Boulder County, CO		2009.0		Other chronic lower respiratory diseases (J44,J47)		71	298957	
	Boulder County, CO		2009.0		#Pneumonitis due to solids and liquids (J69)		14	296963	
	Boulder County, CO		2009.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		27	298306	
	Boulder County, CO		2010.0		#Influenza and pneumonia (J09-J18)		40	292649	
	Boulder County, CO		2010.0		Pneumonia (J12-J18)		37	304128	
	Boulder County, CO		2010.0		#Chronic lower respiratory diseases (J40-J47)		86	299448	
	Boulder County, CO		2010.0		Other chronic lower respiratory diseases (J44,J47)		84	296312	
	Boulder County, CO		2010.0		#Pneumonitis due to solids and liquids (J69)		10	297186	
	Boulder County, CO		2010.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		31	303214	
	Boulder County, CO		2011.0		#Influenza and pneumonia (J09-J18)		59	307526	
	Boulder County, CO		2011.0		Pneumonia (J12-J18)		47	303795	
	Boulder County, CO		2011.0		#Chronic lower respiratory diseases (J40-J47)		107	301706	
	Boulder County, CO		2011.0		Other chronic lower respiratory diseases (J44,J47)		102	304646	
	Boulder County, CO		2011.0		#Pneumonitis due to solids and liquids (J69)		25	307494	
	Boulder County, CO		2011.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		35	304284	
	Boulder County, CO		2012.0		#Influenza and pneumonia (J09-J18)		48	308123	
	Boulder County, CO		2012.0		Pneumonia (J12-J18)		43	313235	
	Boulder County, CO		2012.0		#Chronic lower respiratory diseases (J40-J47)		90	312420	
	Boulder County, CO		2012.0		Other chronic lower respiratory diseases (J44,J47)		74	314245	
	Boulder County, CO		2012.0		#Pneumonitis due to solids and liquids (J69)		28	309828	
	Boulder County, CO		2012.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		31	309273	
	Boulder County, CO		2013.0		#Influenza and pneumonia (J09-J18)		29	311422	
	Boulder County, CO		2013.0		Pneumonia (J12-J18)		36	312279	
	Boulder County, CO		2013.0		#Chronic lower respiratory diseases (J40-J47)		105	309793	
	Boulder County, CO		2013.0		Other chronic lower respiratory diseases (J44,J47)		96	316903	
	Boulder County, CO		2013.0		#Pneumonitis due to solids and liquids (J69)		12	314559	
	Boulder County, CO		2013.0		Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)		19	316132	
	Boulder County, CO		2014.0		#Influenza and pneumonia (J09-J18)		46	319957	
	Boulder County, CO		2014.0		Pneumonia (J12-J18)		38	318460	
	Boulder County, CO		2014.0		#Chronic lower respiratory diseases (J40-J47)		94	320564	
	Boulder County, CO		2014.0		Other chronic lower respiratory diseases (J44,J47)		76	315375	
	Boulder County, CO		2014.0		#Pneumonitis due to solids and liquids (J69)		19	320135	
